"postDate";"postTime";"post_content";"signature_content";"username";"userlink";"usertitle";"userrank";"user_joindate";"user_location";"user_NumberOfPosts"
"01-24-2016";" 02:44 AM";"Hi John! You bring up the $64 Million Question facing the High Risk Post RP Community?!?!

Your specific answer will come from your expert MDs at UC. At your 12 week appointment with your surgeon you will have 2 PSA results. You will likely also have a consult with a UC RO around the same time.

The prevalent thinking is that earlier AR/SR with higher risk categories has better long term results.

My URO surgeon in AL, told me at 6 months that I might need SR if my PSA began to rise. At post OP month 7, I went to Emory Univ / Atlanta to investigate a new SR research study protocol. I got worked up with 3 meetings with the RO (who specializes in PC) a bone scan and an MRI.

The RO told me that I was in a higher risk category and according to current data I should consider SR. I told him that I did not want radiation unless / until there was a definitive rising PSA. He agreed with me that continued vigilant monitoring of my PSA was advisable.

I questioned the 'validity' of the results of the early AR/SR data. There is a BIG UNKNOWN in the data that can never be measured or answered = Of all of the patients with successful outcomes following early AR/SR, how many would have never had recurrent PC without AR/SR????. No one knows!!! But there is likely a significant # who never needed radiation.

Thus in my case ( Positive Margin, EPE's, Tertiary Pattern 5 ) I met with my home town primary urologist and we decided to monitor my PSA like a Hawk and hold off SR unless there is a definitive clinical rising PSA. In addition, if I went through SR and later in life developed a different unrelated CA in the abdominal region, then radiation could never again be a treatment option. At best, I wanted to buy as much time as possible to fully heal & regain lost functions and hope that newer treatments would come available.

Genomic testing is already generating ways to determine which PCs will likely progress / recur. I have no doubt that the predictive accuracy of these tests will exceed 90% in the next few years.

Lastly, I'm an advocate of uPSA testing for post RP men with high risk surgical/pathology findings. A definitive rising PSA requires 2-3 consecutive rises. Going from 0.01 to 0.03 does NOT in any way define or indicate a rising PSA! This is the Big problem with uPSA causing a lot of unnecessary angst & anxiety. Time is also a factor. If one measures their PSA every 3 months, it takes 6 months to get 3 readings. If your MD is set on AR, you may not have 6 months to get 3 measurements.

For now simply try and relax. Be thankful that you took it upon yourself to go to UC to have your surgery. Your RP is now behind you and you are healing. Your 12 week post op meeting with your URO surgeon will be enlightening. There remains the possibility that you are cured. Your surgeon may agree to close monitoring of your PSA and hold of AR/SR until there is a clinical rise.

Ultimately, your MDs' expert clinical judgement will provide the best guidance. If in fact you are not already cured, then complete cure via RT remains highly likely!

Stay optimistic!!!

MF";"Last edited by Michael F; 01-25-2016 at 01:01 PM. Reason: 003 missing decimal point = 0.03
PSA: Oct '09 = 1.91, Oct '11 = 2.79, Dec '11 = 2.98 (PSA, Free = 0.39ng/ml, % PSA Free = 13%)
Jan '12: DRE = Positive: ""Left induration""
Jan '12: Biopsy = 6 of 12 Cores were Positive: 1 = Gleason 7 (3+4) and 5 = Gleason 6
March '12: Robotic RP: Left Positive Margins + EPEs. MD waited in surgery for preliminary Path Report then excised substantial left adjacent tissue(s) down to negative margins and placed 2 Ti clips for SR guidance, if needed in future.
Pathology: Gleason (3+4) pT3A pNO pMX pRO / Prostate Size = 32 grams; Tumor = Bilateral; 20% / Perineural invasion: present
3 month Post Op standard PSA = <0.1 ng/ml
1st uPSA at 7 months Post Op = 0.019 ng/ml uPSA remains: = 0.020 ng/ml ""Mean (+/-) STD"" = 0.002 At 54 Months Post Op: (14 uPSAs: Range 0.017 - 0.024) LabCorp: Ultrasensitive PSA: Roche ECLIA
Continence = Very Good (â‰¥ 98%)
ED = present";"Michael F";"http://www.cancerforums.net/members/109130-Michael-F";"";"Top User";"Jan 2014";"Greater Atlanta";"1,434"
"01-24-2016";" 12:27 PM";"Great thread and food for thought...our 12w psa will be early April and while we said we we were having a 3 month break from cancer, we can't help but constantly go over the various scenarios in our minds. It's a tough call MM, hopefully the 'right' answer will become clear for you!";"";"Samie";"http://www.cancerforums.net/members/117397-Samie";"";"Regular User";"Jan 2014";"Greater Atlanta";"1,434"
"01-24-2016";" 05:13 PM";"Lastly, I'm an advocate of uPSA testing for post RP men with high risk surgical/pathology findings. A definitive rising PSA requires 2-3 consecutive rises. Going from 0.01 to 003 does NOT in any way define or indicate a rising PSA! This is the Big problem with uPSA causing a lot of unnecessary angst & anxiety. Time is also a factor. If one measures their PSA every 3 months, it takes 6 months to get 3 readings. If your MD is set on AR, you may not have 6 months to get 3 measurements.

Michael: Please forgive me. What is it I do not get about your math? Starting with ""Time is a factor"". Did u mean 9 months? 3x3=9? Just checking. Thanks. And thank u for taking the time for such a informative reply. Much appreciated. Regards, MM";"DOB:Feb 1958
PSA: 1/13:2.9 1/14: 4.1 3/14: 3.4 9/14: 4.4 3/15: 4.3 9/15: 5.9 PC/Father
DRE: Normal with above tests
Biopsy: 10/1/15. Second Opinion University of Chicago. 9 of 12 cores positive. G6: 5 cores, G7 ( 4+3) 4 cores
10/12/15: Ct scan/bone scan- Both negative
Clinical Staging: 10/28/15 T2c
Surgery ( RALP) UC scheduled 12/29/15

Final Pathology Report; Jan. 6 2016

15 lymph nodes; no tumor present
gleason upgraded to 9 ( 4+5)
EPE; present
Lymphovascular invasion present
Right SV Positive
Left SV and vasa deferentia, no tumor present
PIN
Perineural invasion present
Tumor location: Preipheral zone right; and left transition zone
Tumor volume est 45%
2 positive margins of 4 ( Periphera and distal)
Staging: pT3bNO
UPSA: 2/9/16 0.05
UPSA: 3/23/16 0.11
Casodex: 4/1/16- 8/5/16
Lupron: 4/15/16... 9 months, as of now
SRT: 6/14/16...8/5/16 38 treatments completed
8/10/16. UPSA <0.05";"MichiganMan16";"http://www.cancerforums.net/members/117327-MichiganMan16";"";"Senior User";"Jan 2014";"Greater Atlanta";"1,434"
"01-24-2016";" 08:48 PM";"Hi John! Apologies for any confusion. Keep in mind that the 1st PSA in a series represents time point ""0."" So if monitoring one's PSA every 3 months, the 3rd PSA measurement is taken 6 months following the 1st.

If monitoring your PSA turns out to be an option supported by your surgeon, be sure to discuss if he advocates ""uPSA"" & the frequency to have your PSAs measured. Every 3 months seems to be a general standard time interval. I'm sure shorter intervals are acceptable but will be more difficult to detect a slowly rising PSA.

Take a look at Jim215's Signature. His post RP PSA record charts a perfectly straight line slowly rising PSA! His intervals were 6 months. It took 18 months to get 3 consecutive rises suggesting imminent BR. Jim wisely initiated SR before reaching the AUA definitive standard of 0.2

May your PSA never rise!

Good luck!

MF";"PSA: Oct '09 = 1.91, Oct '11 = 2.79, Dec '11 = 2.98 (PSA, Free = 0.39ng/ml, % PSA Free = 13%)
Jan '12: DRE = Positive: ""Left induration""
Jan '12: Biopsy = 6 of 12 Cores were Positive: 1 = Gleason 7 (3+4) and 5 = Gleason 6
March '12: Robotic RP: Left Positive Margins + EPEs. MD waited in surgery for preliminary Path Report then excised substantial left adjacent tissue(s) down to negative margins and placed 2 Ti clips for SR guidance, if needed in future.
Pathology: Gleason (3+4) pT3A pNO pMX pRO / Prostate Size = 32 grams; Tumor = Bilateral; 20% / Perineural invasion: present
3 month Post Op standard PSA = <0.1 ng/ml
1st uPSA at 7 months Post Op = 0.019 ng/ml uPSA remains: = 0.020 ng/ml ""Mean (+/-) STD"" = 0.002 At 54 Months Post Op: (14 uPSAs: Range 0.017 - 0.024) LabCorp: Ultrasensitive PSA: Roche ECLIA
Continence = Very Good (â‰¥ 98%)
ED = present";"Michael F";"http://www.cancerforums.net/members/109130-Michael-F";"";"Top User";"Jan 2014";"Greater Atlanta";"1,434"
"01-25-2016";" 12:36 AM";"Originally Posted by MichiganMan16
Lastly, I'm an advocate of uPSA testing for post RP men with high risk surgical/pathology findings. A definitive rising PSA requires 2-3 consecutive rises. Going from 0.01 to 003 does NOT in any way define or indicate a rising PSA! This is the Big problem with uPSA causing a lot of unnecessary angst & anxiety. Time is also a factor. If one measures their PSA every 3 months, it takes 6 months to get 3 readings. If your MD is set on AR, you may not have 6 months to get 3 measurements.
MM16,

Looks like you are familiar with the JH study on survival benefit from early intervention when PSA was detectable around 0.03 instead of the normal 0.2. My comments here is that you do not need another 6 months to confirm BCR after one detectable 0.03 PSA reading. You could start a retest in another month, then another month to confirm so you only spend two more months before pulling the SRT trigger.

What you are struggling with is whether you should take any action NOW instead of wait it out. You want to know if there is any advantage in jumping the gun and do ART in your case. There is no right answer, only educated guesses by you and your oncologist and it depends on your personality and disposition.

Good luck and best wishes.";"";"newporter";"http://www.cancerforums.net/members/21257-newporter";"";"Top User";"Jan 2014";"Greater Atlanta";"1,434"
"01-25-2016";" 02:12 AM";"Originally Posted by trinity3
I just discussed this very topic with my surgeon from Johns Hopkins yesterday. There are two schools of thought. If psa is undetectable, it could be monitored closely and only given treatment once psa becomes detectable. He indicated it is very possible that all the cancer was removed. It is true, that with a Gleason 9, which I have, there is additional risk. One option Dr. Allaf suggested was - if psa is undetectable, perform a genetic test on the prostatectomy sample - if score is high, this would lead to more caution by proceeding immediately with AR. If score is low, we could monitor closely. If psa is detectable - all bets are off and most likely looking at Early Salvage treatment. Steve
Originally Posted by Michael F
Hi John! You bring up the $64 Million Question facing the High Risk Post RP Community?!?!

Your specific answer will come from your expert MDs at UC. At your 12 week appointment with your surgeon you will have 2 PSA results. You will likely also have a consult with a UC RO around the same time.

The prevalent thinking is that earlier AR/SR with higher risk categories has better long term results.

My URO surgeon in AL, told me at 6 months that I might need SR if my PSA began to rise. At post OP month 7, I went to Emory Univ / Atlanta to investigate a new SR research study protocol. I got worked up with 3 meetings with the RO (who specializes in PC) a bone scan and an MRI.

The RO told me that I was in a higher risk category and according to current data I should consider SR. I told him that I did not want radiation unless / until there was a definitive rising PSA. He agreed with me that continued vigilant monitoring of my PSA was advisable.

I questioned the 'validity' of the results of the early AR/SR data. There is a BIG UNKNOWN in the data that can never be measured or answered = Of all of the patients with successful outcomes following early AR/SR, how many would have never had recurrent PC without AR/SR????. No one knows!!! But there is likely a significant # who never needed radiation.

Thus in my case ( Positive Margin, EPE's, Tertiary Pattern 5 ) I met with my home town primary urologist and we decided to monitor my PSA like a Hawk and hold off SR unless there is a definitive clinical rising PSA. In addition, if I went through SR and later in life developed a different unrelated CA in the abdominal region, then radiation could never again be a treatment option. At best, I wanted to buy as much time as possible to fully heal & regain lost functions and hope that newer treatments would come available.

Genomic testing is already generating ways to determine which PCs will likely progress / recur. I have no doubt that the predictive accuracy of these tests will exceed 90% in the next few years.

Lastly, I'm an advocate of uPSA testing for post RP men with high risk surgical/pathology findings. A definitive rising PSA requires 2-3 consecutive rises. Going from 0.01 to 003 does NOT in any way define or indicate a rising PSA! This is the Big problem with uPSA causing a lot of unnecessary angst & anxiety. Time is also a factor. If one measures their PSA every 3 months, it takes 6 months to get 3 readings. If your MD is set on AR, you may not have 6 months to get 3 measurements.

For now simply try and relax. Be thankful that you took it upon yourself to go to UC to have your surgery. Your RP is now behind you and you are healing. Your 12 week post op meeting with your URO surgeon will be enlightening. There remains the possibility that you are cured. Your surgeon may agree to close monitoring of your PSA and hold of AR/SR until there is a clinical rise.

Ultimately, your MDs' expert clinical judgement will provide the best guidance. If in fact you are not already cured, then complete cure via RT remains highly likely!

Stay optimistic!!!

MF
This is where I am as we speak. I did have the genetic testing done... and I was in the high risk category. My case is a little different in that my margins were clear and also a G7. Still, I have decided to closely monitor and hope that I keep testing zero to remain in the zero club.

If I had positive margins and a higher Gleason, I wouldn't be so confident.. but would very likely do the same thing.";"PSA 21.9
5 out of 12 cores positive
Gleason 7
Diagnosed 6-3-2015
CT and Bone Scan Clear
7-21-15 MDA team meet
PSA 26.4
Gleason 7 still but reassessed with two 4+3s instead of just one. Other two at 3+4.
4 out of 12 now deemed positive
DaVinci on 8-31-2015
pT3b
Prostate and Lymph nodes removed
Drain bag removed day three, back home day three
Dr. John Davis Saved 75% on the left and 100% on the right
6 weeks post op and three months post op, PSA less than 0.1
Detectable nine months post op at 0.1. Confirmed 6 weeks later with same reading.
MRI clear.
Began SRT July 11th, 35 sessions to complete on August 26th.";"Frenchy";"http://www.cancerforums.net/members/116401-Frenchy";"";"Senior User";"Jan 2014";"Greater Atlanta";"1,434"
"01-25-2016";" 02:57 AM";"duplicate post, deleted";"Diagnosed at age 64 (in November, 2014), PSA 4.32
Nov 2014 BX 3 of 12 cores positive original pathology G6 10%, G6 20%, second biopsy, 1st negative
G8 (3+5), 70%. Johns Hopkins second opinion, G3+5=8 downgraded to 3+3=6 @80%
Surgery with Dr Ash Tewari Jan 6, 2015
Post surgical pathology, stage T2c, bilateral disease, upstaged to G7(3+4)
5% of Prostate involved in Tumor
Organ confined, negative Margins, negative SV, negative lymph nodes (9) PNI positive
PSA 2/15 <.02, 4/15<.02, 7/15<.02, 10/15 0.00 (different lab), 1/16 0.00";"Pratoman";"http://www.cancerforums.net/members/71581-Pratoman";"";"Top User";"Jan 2014";"Greater Atlanta";"1,434"
"01-25-2016";" 02:58 AM";"Originally Posted by trinity3
Pratoman, What happened to his PSA after year 13? Steve
It started a very slow rise. A
After 6 months of rising, he went in HT for a year. He's beempn off HT for 6 months now and is back to undetectable.";"Diagnosed at age 64 (in November, 2014), PSA 4.32
Nov 2014 BX 3 of 12 cores positive original pathology G6 10%, G6 20%, second biopsy, 1st negative
G8 (3+5), 70%. Johns Hopkins second opinion, G3+5=8 downgraded to 3+3=6 @80%
Surgery with Dr Ash Tewari Jan 6, 2015
Post surgical pathology, stage T2c, bilateral disease, upstaged to G7(3+4)
5% of Prostate involved in Tumor
Organ confined, negative Margins, negative SV, negative lymph nodes (9) PNI positive
PSA 2/15 <.02, 4/15<.02, 7/15<.02, 10/15 0.00 (different lab), 1/16 0.00";"Pratoman";"http://www.cancerforums.net/members/71581-Pratoman";"";"Top User";"Jan 2014";"Greater Atlanta";"1,434"
"01-25-2016";" 05:30 AM";"MM16,

Here is a summary of your pathology report:

Final Pathology Report; Jan. 6 2016

15 lymph nodes; no tumor present
gleason upgraded to 9 ( 4+5)
EPE; present
Lymphovascular invasion present
Right SV Positive
Left SV and vasa deferentia, no tumor present
PIN
Perineural invasion present
Tumor location: Preipheral zone right; and left transition zone
Tumor volume est 45%
2 positive margins of 4 ( Peripheral and distal)
Staging: pT3bNO
Please pardon my straight talk. I had a chance to review your post op pathology report summary and in my layperson opinion you have a very aggressive cancer which had escaped the capsule and invaded adjacent organs. I am especially worry about the ""Lymphovascular invasion present"". It said the cancer had invaded the lymphatic systems. So, the chance of BCR is high. I am sure you are struggling to figure out what to do.

IMHO, first order of business, if you have not already done so is to consult a radiation oncologist and an oncologist. Your surgeon's job is done, you really do not need him going forward. I also suggest you get a second read of your specimen from a second pathologist. If I were you, what I like to know is also the type of prostate cancer I have, is it the ""garden verity"" adenocarcinoma or some rarer type. If in the unlikely case you have a rare type, I would throw everything including the kitchen sink at it.

I am doing all of the above to assess the odds of my cancer staying local and not go systemic. I would be aggressive if my odds of local is low so I do not lose any more precious time. In treating cancer, there is a rule I considered canonical: Early detection and early treatment trump everything even for hard to treat cancers. Take your case, if your cancer is still local, hormone+Rt will take care of it and you will be cure. If not, hormone+RT won't cure you. But you really do not know. This much I know for sure: Everyday you wait there is one more day to allow the cancer cells to go systemic if it is still local. So your chance for a cure diminishes for every day you wait.

I also would like to know my post op side effects, especially continence. If I am continent from the get go, or almost dry right now, it gives me great flexibility in plotting my next move. I would probably wait for my first PSA test before doing anything but I want my PSA test at 6 weeks instead of the traditional 3 months. If PSA is detectable, I have no choice but go with hormone+SRT as soon as can be arranged. If PSA is non detectable, I do the following analysis:

I would construct a ""decision tree"" starting from:

1. My health and my age. If I were young and healthy, I would be more aggressive about followup treatment and may choose ART depending on #2. If my health is not good and life expectancy is <10 yrs, I may choose managing my cancer instead of shooting for a cure. This is a QOL issue and is a personal choice not a medical choice.

2. My side effects. If continence is good, I would be more aggressive and may go with hormone+ART right away, if not I might wait a few months until continence improves since continence recovery may be impeded by RT. If I choose hormone+RT, a few months of hormone may be enough to let continence take care of itself but not affecting RT outcome.

3. If I am more worry about QOL (e.g. continence, etc.) instead of aggressive cancer cure, I could choose to wait it our and monitoring my PSA carefully. If and as soon as PSA becomes detectable per the JH guideline, I would start hormone+SRT.

I am not in any way involved in healthcare and is just a layperson, so this is non professional opinion.

Take care.";"Last edited by newporter; 01-25-2016 at 05:40 AM.
PCa Dx 2010 at 65. PSA increased from 2.5 in 2000 to 10.7 in 2010. Four biopsies in 6 years. Final biopsy in 2010: 1 of 12 cores 5% cancer, G6
CT, bone scans & MRI all negative
Da Vinci 8/10; nerve sparing, catheter out in 7 days; no incontinence, no ED
Post Op Pathology pT2N0Mx: organ confined; negative margins; lymph nodes & seminal vesicle not involved but PNI present; cancer extensive within prostate, multifocal G 3+3 and tertiary G 4
Infected lymphocele diagnosed and treated in 2014, 4 yrs after RALP
PSA <.1 for the past 6 years.";"newporter";"http://www.cancerforums.net/members/21257-newporter";"";"Top User";"Jan 2014";"Greater Atlanta";"1,434"
"01-25-2016";" 11:51 AM";"Thanks Newport for the valuable info....following MM's research closely as we're close to same scenario and decision making.";"";"Samie";"http://www.cancerforums.net/members/117397-Samie";"";"Regular User";"Jan 2014";"Greater Atlanta";"1,434"
"01-24-2016";" 02:44 AM";"Hi John! You bring up the $64 Million Question facing the High Risk Post RP Community?!?!

Your specific answer will come from your expert MDs at UC. At your 12 week appointment with your surgeon you will have 2 PSA results. You will likely also have a consult with a UC RO around the same time.

The prevalent thinking is that earlier AR/SR with higher risk categories has better long term results.

My URO surgeon in AL, told me at 6 months that I might need SR if my PSA began to rise. At post OP month 7, I went to Emory Univ / Atlanta to investigate a new SR research study protocol. I got worked up with 3 meetings with the RO (who specializes in PC) a bone scan and an MRI.

The RO told me that I was in a higher risk category and according to current data I should consider SR. I told him that I did not want radiation unless / until there was a definitive rising PSA. He agreed with me that continued vigilant monitoring of my PSA was advisable.

I questioned the 'validity' of the results of the early AR/SR data. There is a BIG UNKNOWN in the data that can never be measured or answered = Of all of the patients with successful outcomes following early AR/SR, how many would have never had recurrent PC without AR/SR????. No one knows!!! But there is likely a significant # who never needed radiation.

Thus in my case ( Positive Margin, EPE's, Tertiary Pattern 5 ) I met with my home town primary urologist and we decided to monitor my PSA like a Hawk and hold off SR unless there is a definitive clinical rising PSA. In addition, if I went through SR and later in life developed a different unrelated CA in the abdominal region, then radiation could never again be a treatment option. At best, I wanted to buy as much time as possible to fully heal & regain lost functions and hope that newer treatments would come available.

Genomic testing is already generating ways to determine which PCs will likely progress / recur. I have no doubt that the predictive accuracy of these tests will exceed 90% in the next few years.

Lastly, I'm an advocate of uPSA testing for post RP men with high risk surgical/pathology findings. A definitive rising PSA requires 2-3 consecutive rises. Going from 0.01 to 0.03 does NOT in any way define or indicate a rising PSA! This is the Big problem with uPSA causing a lot of unnecessary angst & anxiety. Time is also a factor. If one measures their PSA every 3 months, it takes 6 months to get 3 readings. If your MD is set on AR, you may not have 6 months to get 3 measurements.

For now simply try and relax. Be thankful that you took it upon yourself to go to UC to have your surgery. Your RP is now behind you and you are healing. Your 12 week post op meeting with your URO surgeon will be enlightening. There remains the possibility that you are cured. Your surgeon may agree to close monitoring of your PSA and hold of AR/SR until there is a clinical rise.

Ultimately, your MDs' expert clinical judgement will provide the best guidance. If in fact you are not already cured, then complete cure via RT remains highly likely!

Stay optimistic!!!

MF";"Last edited by Michael F; 01-25-2016 at 01:01 PM. Reason: 003 missing decimal point = 0.03
PSA: Oct '09 = 1.91, Oct '11 = 2.79, Dec '11 = 2.98 (PSA, Free = 0.39ng/ml, % PSA Free = 13%)
Jan '12: DRE = Positive: ""Left induration""
Jan '12: Biopsy = 6 of 12 Cores were Positive: 1 = Gleason 7 (3+4) and 5 = Gleason 6
March '12: Robotic RP: Left Positive Margins + EPEs. MD waited in surgery for preliminary Path Report then excised substantial left adjacent tissue(s) down to negative margins and placed 2 Ti clips for SR guidance, if needed in future.
Pathology: Gleason (3+4) pT3A pNO pMX pRO / Prostate Size = 32 grams; Tumor = Bilateral; 20% / Perineural invasion: present
3 month Post Op standard PSA = <0.1 ng/ml
1st uPSA at 7 months Post Op = 0.019 ng/ml uPSA remains: = 0.020 ng/ml ""Mean (+/-) STD"" = 0.002 At 54 Months Post Op: (14 uPSAs: Range 0.017 - 0.024) LabCorp: Ultrasensitive PSA: Roche ECLIA
Continence = Very Good (â‰¥ 98%)
ED = present";"Michael F";"http://www.cancerforums.net/members/109130-Michael-F";"";"Top User";"Jan 2014";"Greater Atlanta";"1,434"
"01-24-2016";" 12:27 PM";"Great thread and food for thought...our 12w psa will be early April and while we said we we were having a 3 month break from cancer, we can't help but constantly go over the various scenarios in our minds. It's a tough call MM, hopefully the 'right' answer will become clear for you!";"";"Samie";"http://www.cancerforums.net/members/117397-Samie";"";"Regular User";"Jan 2014";"Greater Atlanta";"1,434"
"01-24-2016";" 05:13 PM";"Lastly, I'm an advocate of uPSA testing for post RP men with high risk surgical/pathology findings. A definitive rising PSA requires 2-3 consecutive rises. Going from 0.01 to 003 does NOT in any way define or indicate a rising PSA! This is the Big problem with uPSA causing a lot of unnecessary angst & anxiety. Time is also a factor. If one measures their PSA every 3 months, it takes 6 months to get 3 readings. If your MD is set on AR, you may not have 6 months to get 3 measurements.

Michael: Please forgive me. What is it I do not get about your math? Starting with ""Time is a factor"". Did u mean 9 months? 3x3=9? Just checking. Thanks. And thank u for taking the time for such a informative reply. Much appreciated. Regards, MM";"DOB:Feb 1958
PSA: 1/13:2.9 1/14: 4.1 3/14: 3.4 9/14: 4.4 3/15: 4.3 9/15: 5.9 PC/Father
DRE: Normal with above tests
Biopsy: 10/1/15. Second Opinion University of Chicago. 9 of 12 cores positive. G6: 5 cores, G7 ( 4+3) 4 cores
10/12/15: Ct scan/bone scan- Both negative
Clinical Staging: 10/28/15 T2c
Surgery ( RALP) UC scheduled 12/29/15

Final Pathology Report; Jan. 6 2016

15 lymph nodes; no tumor present
gleason upgraded to 9 ( 4+5)
EPE; present
Lymphovascular invasion present
Right SV Positive
Left SV and vasa deferentia, no tumor present
PIN
Perineural invasion present
Tumor location: Preipheral zone right; and left transition zone
Tumor volume est 45%
2 positive margins of 4 ( Periphera and distal)
Staging: pT3bNO
UPSA: 2/9/16 0.05
UPSA: 3/23/16 0.11
Casodex: 4/1/16- 8/5/16
Lupron: 4/15/16... 9 months, as of now
SRT: 6/14/16...8/5/16 38 treatments completed
8/10/16. UPSA <0.05";"MichiganMan16";"http://www.cancerforums.net/members/117327-MichiganMan16";"";"Senior User";"Jan 2014";"Greater Atlanta";"1,434"
"01-24-2016";" 08:48 PM";"Hi John! Apologies for any confusion. Keep in mind that the 1st PSA in a series represents time point ""0."" So if monitoring one's PSA every 3 months, the 3rd PSA measurement is taken 6 months following the 1st.

If monitoring your PSA turns out to be an option supported by your surgeon, be sure to discuss if he advocates ""uPSA"" & the frequency to have your PSAs measured. Every 3 months seems to be a general standard time interval. I'm sure shorter intervals are acceptable but will be more difficult to detect a slowly rising PSA.

Take a look at Jim215's Signature. His post RP PSA record charts a perfectly straight line slowly rising PSA! His intervals were 6 months. It took 18 months to get 3 consecutive rises suggesting imminent BR. Jim wisely initiated SR before reaching the AUA definitive standard of 0.2

May your PSA never rise!

Good luck!

MF";"PSA: Oct '09 = 1.91, Oct '11 = 2.79, Dec '11 = 2.98 (PSA, Free = 0.39ng/ml, % PSA Free = 13%)
Jan '12: DRE = Positive: ""Left induration""
Jan '12: Biopsy = 6 of 12 Cores were Positive: 1 = Gleason 7 (3+4) and 5 = Gleason 6
March '12: Robotic RP: Left Positive Margins + EPEs. MD waited in surgery for preliminary Path Report then excised substantial left adjacent tissue(s) down to negative margins and placed 2 Ti clips for SR guidance, if needed in future.
Pathology: Gleason (3+4) pT3A pNO pMX pRO / Prostate Size = 32 grams; Tumor = Bilateral; 20% / Perineural invasion: present
3 month Post Op standard PSA = <0.1 ng/ml
1st uPSA at 7 months Post Op = 0.019 ng/ml uPSA remains: = 0.020 ng/ml ""Mean (+/-) STD"" = 0.002 At 54 Months Post Op: (14 uPSAs: Range 0.017 - 0.024) LabCorp: Ultrasensitive PSA: Roche ECLIA
Continence = Very Good (â‰¥ 98%)
ED = present";"Michael F";"http://www.cancerforums.net/members/109130-Michael-F";"";"Top User";"Jan 2014";"Greater Atlanta";"1,434"
"01-25-2016";" 12:36 AM";"Originally Posted by MichiganMan16
Lastly, I'm an advocate of uPSA testing for post RP men with high risk surgical/pathology findings. A definitive rising PSA requires 2-3 consecutive rises. Going from 0.01 to 003 does NOT in any way define or indicate a rising PSA! This is the Big problem with uPSA causing a lot of unnecessary angst & anxiety. Time is also a factor. If one measures their PSA every 3 months, it takes 6 months to get 3 readings. If your MD is set on AR, you may not have 6 months to get 3 measurements.
MM16,

Looks like you are familiar with the JH study on survival benefit from early intervention when PSA was detectable around 0.03 instead of the normal 0.2. My comments here is that you do not need another 6 months to confirm BCR after one detectable 0.03 PSA reading. You could start a retest in another month, then another month to confirm so you only spend two more months before pulling the SRT trigger.

What you are struggling with is whether you should take any action NOW instead of wait it out. You want to know if there is any advantage in jumping the gun and do ART in your case. There is no right answer, only educated guesses by you and your oncologist and it depends on your personality and disposition.

Good luck and best wishes.";"";"newporter";"http://www.cancerforums.net/members/21257-newporter";"";"Top User";"Jan 2014";"Greater Atlanta";"1,434"
